date,null_count_str,null_percent_str,null_count_float,null_percent_float,null_count_int,null_percent_int,null_count_bool,null_percent_bool
2022-09-15 11:38:17,hlbwp,,3.5377293220922255,,151,134,True,True
2022-09-15 11:38:17,psrwy,uwhlu,1.514620514708007,4.970147283382185,106,118,True,False
2022-09-15 11:38:17,udpvq,ewbau,7.180995746262171,1.6366316678568766,133,,True,True
2022-09-15 11:38:17,qbinc,huoxu,3.4805932461476727,3.6549273990976188,200,193,False,True
2022-09-15 11:38:17,hccmz,jctzh,4.268963035607609,,175,150,True,True
2022-09-15 11:38:17,tgwdl,yccct,3.3938236819092076,6.247241563879498,184,185,True,True
2022-09-15 11:38:17,ezkwn,,2.615147169925944,6.833856537418277,158,103,True,False
2022-09-15 11:38:17,eisvy,itwmz,5.434923943142197,2.7643147228674794,164,,False,True
2022-09-15 11:38:17,jybse,,6.924061747576705,5.080731968650583,127,170,False,True
2022-09-15 11:38:17,ozpch,xewil,4.677509878136596,,102,,True,False
2022-09-15 11:38:17,echas,,6.019802973093285,5.227324923062458,129,191,False,False
2022-09-15 11:38:17,hcgru,wvwhg,2.1251808563115753,8.239067255342526,162,114,False,True
2022-09-15 11:38:17,ggrwk,zgytd,1.5947615074525054,3.9647604148110336,118,135,True,False
2022-09-15 11:38:17,ykcyp,uqoyx,1.9414136651460243,4.33142172675638,197,,True,True
2022-09-15 11:38:17,ooiah,ttyam,6.425674481550188,,200,149,True,False
2022-09-15 11:38:17,isqba,fpbyd,3.851559785656881,3.1895865429416785,153,174,True,True
2022-09-15 11:38:17,zzirf,avoqm,3.53913824283352,7.3515740374368885,168,163,True,False
2022-09-15 11:38:17,vcvnl,,8.706368160074874,7.4110904709641705,121,,True,False
2022-09-15 11:38:17,ebcsl,vdtnf,8.238796763251514,6.669582904610009,119,114,False,
2022-09-15 11:38:17,zyalo,xupav,7.891159352252777,7.5990905362296,103,103,False,True
2022-09-15 11:38:17,zknjq,,8.677295898620867,7.669379699097439,169,,True,
2022-09-15 11:38:17,xcler,jegjo,1.9926199221902607,8.864930738400794,172,175,True,
2022-09-15 11:38:17,flseg,dozbd,5.6084689130618495,2.530583252193276,189,,True,True
2022-09-15 11:38:17,uools,almeb,3.7976118100835023,,125,,False,True
2022-09-15 11:38:17,eersv,jocpj,6.325545595227325,2.5657425254071815,176,136,False,False
2022-09-15 11:38:17,wqlab,giblq,5.952004076787691,7.3347698713366185,137,197,False,
2022-09-15 11:38:17,vhphz,psuhf,8.896368398492317,,166,,False,True
2022-09-15 11:38:17,qpaiq,eichg,4.777931800849848,1.7795732408898826,177,171,False,
2022-09-15 11:38:17,dylxo,,1.7876706869407202,4.152303862170827,168,158,False,True
2022-09-15 11:38:17,glpsl,,7.103284343518869,5.329097195217464,154,145,True,False
2022-09-15 11:38:17,oqxmb,rxvgv,2.885584587166208,8.86046328005,149,171,False,True
2022-09-15 11:38:17,lpoap,zvfxw,5.613466396447044,1.7156409981546543,110,116,False,True
2022-09-15 11:38:17,ttxqg,,6.674416397206655,,169,,False,False
2022-09-15 11:38:17,lxmdw,,7.237432929391494,6.939182266577147,155,,False,False
2022-09-15 11:38:17,dqszy,hvskg,4.885950094070092,2.63861382791692,170,155,False,True
2022-09-15 11:38:17,xgtfi,lyqmy,4.568631155095193,4.43834679408644,104,188,False,
2022-09-15 11:38:17,kmovh,kdgas,6.8637794962967735,3.724737975186379,145,113,False,
2022-09-15 11:38:17,hxqjv,,5.485302718357236,4.6590903099238545,187,,False,
2022-09-15 11:38:17,hgeqg,vstfp,2.962162844407222,3.287710331464223,200,138,False,False
2022-09-15 11:38:17,ynpjs,bpypd,2.9372274116643764,5.5566150777050245,190,106,True,
2022-09-15 11:38:17,mdekm,,4.33965964949025,4.553212683165831,134,,True,True
2022-09-15 11:38:17,ptzav,eqqss,7.329087274085314,3.132045672334706,180,149,False,
2022-09-15 11:38:17,ukaya,lfnan,8.483301560754526,7.31799299480963,104,156,True,
2022-09-15 11:38:17,eqgzu,uqwld,8.899323794736281,6.709879867447897,120,151,False,True
2022-09-15 11:38:17,pltak,idleb,5.512101815270539,7.429465976982938,141,150,False,False
2022-09-15 11:38:17,jehpj,mucvm,8.050564421295212,8.644756808649458,177,183,True,
2022-09-15 11:38:17,kfiev,fghcf,8.587491152994806,,105,105,True,False
2022-09-15 11:38:17,bnesa,,7.696771308513285,7.94976502345039,195,170,True,
2022-09-15 11:38:17,ohlwf,yyjrg,5.2941445073028115,,140,125,False,True
2022-09-15 11:38:17,tmoii,kndsf,4.7616385690141785,8.26678221011982,114,126,True,False
2022-09-15 11:38:17,yujry,yngjs,6.977718335827982,,180,,False,False
2022-09-15 11:38:17,rmyst,xpzct,5.824138114118699,,159,,True,False
2022-09-15 11:38:17,eymji,zrtjz,7.483944757523874,3.835661911077013,200,175,True,True
2022-09-15 11:38:17,ldppn,wumdn,5.70279229485917,6.200237687723894,117,,True,True
2022-09-15 11:38:17,vcgsy,tivhl,5.274270277612913,8.164947408263432,163,167,True,
2022-09-15 11:38:17,kabkz,,1.4946101911071852,3.730970451386886,200,101,False,False
2022-09-15 11:38:17,gxvca,,2.079766360100488,8.108657937741041,168,140,False,False
2022-09-15 11:38:17,tjbkb,dcnqr,5.673236920101229,8.498176375279911,193,,False,
2022-09-15 11:38:17,dfxyi,,2.624802644247966,6.532912648178562,158,138,True,True
2022-09-15 11:38:17,mrczv,,5.133366602690557,,118,162,True,True
2022-09-15 11:38:17,jprkz,ktwdi,5.74185493950491,8.62826269135632,110,143,True,True
2022-09-15 11:38:17,jxlim,,7.085060008901763,2.5322982119909643,101,139,False,True
2022-09-15 11:38:17,axfwn,izwsg,5.989962820783172,2.0172850433694007,137,164,False,True
2022-09-15 11:38:17,dbilc,bukfl,3.4345026312198517,8.067794492606575,138,121,False,True
2022-09-15 11:38:17,podnj,pppxb,6.228537216086772,1.9797514497532407,166,137,True,False
2022-09-15 11:38:17,gymbt,ymugp,4.263207471577297,,126,,True,False
2022-09-15 11:38:17,mvzwl,,4.904188556437152,5.7875136626700625,118,160,True,True
2022-09-15 11:38:17,rhvvd,,3.541054059963672,2.520769845948868,105,140,True,False
2022-09-15 11:38:17,xdguw,morlt,5.474755703573909,8.290494439334523,160,107,False,
2022-09-15 11:38:17,pjxlv,yevrs,8.15953436764732,8.478026002293177,129,,False,
2022-09-15 11:38:17,hxrxg,kxqte,5.642161560197652,5.670989811800389,170,106,False,
2022-09-15 11:38:17,mzved,,6.348171753048908,8.428762686923799,170,152,False,False
2022-09-15 11:38:17,nhjjx,jcuxd,7.458872984636436,,178,117,False,False
2022-09-15 11:38:17,mumtz,qlmgg,5.533944982203607,3.0758402684856607,155,149,True,False
2022-09-15 11:38:17,pgdnh,hwrrb,3.59785733706992,8.5103794819393,190,,True,False
2022-09-14 11:38:17,,vtkkq,,4.035024365405466,,113,,False
2022-09-14 11:38:17,,mybny,,6.743757788522398,,107,,False
2022-09-14 11:38:17,,dmnqr,,,,,,True
2022-09-14 11:38:17,,ejshq,,6.704873720344908,,,,True
2022-09-14 11:38:17,,ierpm,,,,143,,True
2022-09-14 11:38:17,,uvboa,,7.754262089731978,,153,,
2022-09-14 11:38:17,,,,7.015760093263613,,,,
2022-09-14 11:38:17,,xflla,,4.204109527781573,,,,False
2022-09-14 11:38:17,,,,7.5832782483895755,,109,,
2022-09-14 11:38:17,qpxdk,txdcp,8.851737616708405,,161,136,False,False
2022-09-14 11:38:17,iappk,qjrfn,6.912183487025359,6.9330198736445325,121,157,False,False
2022-09-14 11:38:17,pruxe,hgmun,5.691439382089385,3.692409306846815,152,154,False,False
2022-09-14 11:38:17,tdbzt,,2.900417293961551,6.431022748321761,183,183,True,False
2022-09-14 11:38:17,ersbk,eawxz,7.611462136671776,2.915223864761262,128,111,True,True
2022-09-14 11:38:17,githw,dkvha,7.197444723802367,1.379990947812647,108,,True,False
2022-09-14 11:38:17,knyqh,tdzqc,7.624183492816371,7.747500482528291,127,187,True,True
2022-09-14 11:38:17,phife,lvncu,2.6601324623298357,,115,180,True,
2022-09-14 11:38:17,cleap,,8.09534256026506,6.503355331172514,174,,False,
2022-09-14 11:38:17,mnnhz,vexba,8.143194163660773,5.710564877768327,127,118,False,False
2022-09-14 11:38:17,zwfrp,,1.8385346545305286,,166,149,False,True
2022-09-14 11:38:17,sdyhz,hqjje,5.629894049493172,3.344573734922287,175,136,False,True
2022-09-14 11:38:17,rcnoe,omgsi,6.3911005686747915,5.8303709452623425,160,187,False,True
2022-09-14 11:38:17,dytqf,ifgfq,8.3288289872032,3.969383133636474,180,109,True,False
2022-09-14 11:38:17,naqkx,nwzmi,2.769066109599853,7.434853550676897,197,100,False,False
2022-09-14 11:38:17,aoaaz,,7.289004642042755,,102,143,True,False
2022-09-14 11:38:17,szktn,qoxsr,6.587784502692487,1.735101021822822,169,106,False,True
2022-09-14 11:38:17,vmpnu,mbfjy,6.57448430559582,8.225004264717729,155,129,True,True
2022-09-14 11:38:17,yznki,vstix,4.398230350638759,3.15394670770538,138,191,True,
2022-09-14 11:38:17,lovsi,,2.7756343402672106,8.376068072525825,126,176,False,
2022-09-14 11:38:17,vbxoy,,3.1408919300165197,,158,,True,True
2022-09-14 11:38:17,ezcou,raetj,5.448215765286415,6.93073025310192,118,142,True,
2022-09-14 11:38:17,pxflm,gzjtl,3.6918864474670317,5.187175787686343,127,,False,
2022-09-14 11:38:17,qarnx,kpsxg,1.6288460081428642,5.393744397496305,197,113,False,
2022-09-14 11:38:17,yugzi,sunet,7.395053733429662,,192,101,True,True
2022-09-14 11:38:17,qnvzj,fiywe,8.461663576753857,6.874748489076595,165,187,False,False
2022-09-14 11:38:17,wjvvh,cszca,1.5877620258691625,4.845692620757449,143,160,False,True
2022-09-14 11:38:17,oouoz,mghqn,7.149232071822695,5.512456602162007,155,117,False,
2022-09-14 11:38:17,cmrmd,,4.415110611818507,8.050682012041822,160,152,True,False
2022-09-14 11:38:17,uxokn,vkekx,8.530625876668974,,150,,False,True
2022-09-14 11:38:17,kacwt,ecciw,2.777977908258352,4.189204696936595,190,117,False,True
2022-09-14 11:38:17,jqnyz,ufumt,6.792532664780447,,130,195,False,True
2022-09-14 11:38:17,rbocm,,2.4437117985141246,5.181371265119056,179,140,False,False
2022-09-14 11:38:17,nfywt,nkffw,4.527549635605567,5.5748661364761025,182,,False,False
2022-09-14 11:38:17,fxktk,sqxfu,2.1659227193674413,,131,,True,True
2022-09-14 11:38:17,hngxz,ypsaj,5.074667425327116,3.1668305589569776,135,126,False,
2022-09-14 11:38:17,jsdbw,xmhae,4.961558753345342,8.4664867443947,183,105,False,True
2022-09-14 11:38:17,ovcia,,7.880390558817197,,189,174,False,False
2022-09-14 11:38:17,fkvak,ybuam,4.189847071776905,6.311386119764221,122,178,False,True
2022-09-14 11:38:17,qmhvh,iqzgy,5.619929276112012,6.870270625109394,134,134,True,False
2022-09-14 11:38:17,gcfxu,tqkud,8.250948575386474,,199,,True,False
2022-09-14 11:38:17,tcmcb,,1.4125420867284937,3.867174543308039,148,200,False,True
2022-09-14 11:38:17,pqiob,,8.10335476904845,3.5093120368549426,141,,True,True
2022-09-14 11:38:17,fjinm,hrzfi,8.292558997192009,,161,186,False,False
2022-09-14 11:38:17,nqdab,rmwru,5.69210135949205,3.8672949849179776,150,,True,True
2022-09-14 11:38:17,ahohw,bfmjb,2.0866783734211767,3.143456104014614,132,103,False,False
2022-09-14 11:38:17,velmf,ehvnm,5.400922218516291,,105,152,False,False
2022-09-14 11:38:17,xrtqi,,8.281970565980203,2.234520440259744,107,,True,False
2022-09-14 11:38:17,grgnk,,2.9988015692895083,,154,164,False,True
2022-09-14 11:38:17,pgjro,rlpna,5.487949682382744,,106,112,False,False
2022-09-14 11:38:17,gebss,mrlbp,3.7553077606828147,,184,131,True,
2022-09-14 11:38:17,yryiz,kvknk,6.235940982035292,5.788370384889697,176,168,True,
2022-09-14 11:38:17,arocb,afduz,5.672563168752217,3.359886109197755,124,,True,False
2022-09-14 11:38:17,bkbaw,bsffo,4.011413113281313,7.7760074694040755,155,117,False,
2022-09-14 11:38:17,tcdll,nnuhu,2.1994892401130697,6.940041150449524,177,109,True,False
2022-09-14 11:38:17,dcbmd,szmds,1.6963481138458274,7.112548607094557,130,136,True,False
2022-09-14 11:38:17,oytuo,mkdjm,4.904381025796606,,141,157,False,False
2022-09-14 11:38:17,omxmq,tikjs,5.413991486374922,3.250189847832865,181,160,True,
2022-09-14 11:38:17,lbkcj,ljage,1.8110499033586365,6.955374658878084,155,119,True,True
2022-09-14 11:38:17,mxtgp,byhji,3.8213720702870937,3.590648882628688,181,191,False,False
2022-09-14 11:38:17,zywzx,nklyo,2.8337866183188636,4.896205279558661,154,,True,True
2022-09-14 11:38:17,zhrln,ofzbv,8.458056032777467,1.5611564427218019,139,,False,True
2022-09-14 11:38:17,tndhl,piuex,4.849922163270464,4.62858006229296,184,,False,False
2022-09-14 11:38:17,ylxro,ihbzt,2.9394733090911753,7.393094579876653,176,159,True,
2022-09-14 11:38:17,guwdk,,3.3415853206118546,3.504978106781979,143,189,True,True
2022-09-14 11:38:17,ttmzs,,5.90890266635203,3.1477740661154465,152,,True,False
2022-09-14 11:38:17,ijvfz,jiwul,6.451478139658186,8.058690244614336,170,136,True,False
2022-09-14 11:38:17,dpulm,waeti,6.106037148263514,6.673339966131322,186,112,True,False
2022-09-14 11:38:17,eafqr,tuvke,1.5861929830069248,7.57511261160607,168,,False,
2022-09-14 11:38:17,ocbsp,vswat,2.863098782856209,8.138959663142195,109,,False,
2022-09-14 11:38:17,rgwtw,lxmcr,1.5346175682167145,,132,111,False,True
2022-09-14 11:38:17,ddsvq,grvip,1.8859355002641984,4.551819081449325,190,198,False,False
2022-09-14 11:38:17,deodk,fsrdb,5.177033719919669,1.7403277435112492,154,,False,True
2022-09-14 11:38:17,ryxou,,7.592565226626452,4.0411109286651135,162,,False,True
2022-09-14 11:38:17,fxvlw,ojpcw,4.59029263548799,,116,,True,True
2022-09-14 11:38:17,fpquv,arsde,1.4998964249793922,2.060810437121087,112,,True,False
2022-09-14 11:38:17,rgfqv,dqcjx,7.8146760530751305,7.506724317141974,142,122,False,True
2022-09-14 11:38:17,rzbti,jpzjp,2.7417863390500123,6.315102034400266,104,193,False,True
2022-09-14 11:38:17,rvwjw,guyig,8.724988678901656,8.773044250030557,174,152,False,True
2022-09-14 11:38:17,jllqn,,5.481134300207331,5.356894882285781,138,150,False,
2022-09-14 11:38:17,mjkur,qotnb,2.005158522029764,,193,184,True,False
2022-09-14 11:38:17,fobko,uscur,4.858666278706838,,130,187,False,True
2022-09-14 11:38:17,cdakk,zbplg,4.144906962334853,5.49698737081387,167,,True,False
2022-09-14 11:38:17,qvbon,gwhlm,4.860733569555897,,159,143,True,False
2022-09-14 11:38:17,fnztg,aznkh,7.943417525914988,6.2099319446475265,183,147,True,False
2022-09-14 11:38:17,actpg,jtgay,6.794413685919547,7.750002814827978,189,162,True,False
2022-09-14 11:38:17,hamwy,qkeig,2.4752187580039813,3.3371049604193592,131,155,False,True
2022-09-14 11:38:17,bkgvq,nckcj,3.70999251987866,,161,125,True,True
2022-09-14 11:38:17,qjget,comij,6.938826157819441,3.6794085842694333,101,103,False,True
2022-09-14 11:38:17,xddgf,qwjqj,5.750239420696546,3.414608512131257,110,171,True,False
2022-09-14 11:38:17,exwyv,,7.14869665625436,5.706634035881553,186,139,True,True
2022-09-14 11:38:17,jumef,khlmb,2.3038052435619685,3.2918389347576937,192,101,True,True
2022-09-14 11:38:17,ozqsk,gjkio,7.983138342225682,3.533369838337185,176,151,False,True
2022-09-14 11:38:17,qqaxd,fvuzd,6.107514813784996,6.612225732219291,100,,True,True
2022-09-14 11:38:17,pijfy,fsbhz,4.097069608268199,,100,168,True,False
2022-09-14 11:38:17,dydoo,pysll,1.9064958672352612,,126,,True,
2022-09-14 11:38:17,pbodn,dwqdo,6.302405447300617,5.565743793822291,101,176,False,False
2022-09-14 11:38:17,jdbtw,agynk,1.7570261585168674,5.422998646457634,176,195,False,False
2022-09-14 11:38:17,ihyso,,6.188497200721588,2.3508097261130247,110,193,True,
2022-09-14 11:38:17,bhibi,bgsxa,6.232999771387887,5.620274227521562,136,138,False,False
2022-09-14 11:38:17,zlrjo,kciwo,5.027393581936222,8.727728767510479,172,145,True,False
2022-09-14 11:38:17,dafic,xqifz,4.401283154984142,7.907244607996436,181,177,False,True
2022-09-14 11:38:17,qimxy,lvyws,6.565222504563714,8.014414924480299,107,128,False,True
2022-09-14 11:38:17,qomfx,,6.570849920790994,2.5143612365045596,179,134,True,
2022-09-14 11:38:17,olbdr,gkfkt,5.333746275704067,,148,196,True,True
2022-09-14 11:38:17,gjlgd,ngimr,1.691727502402004,,117,192,True,True
2022-09-14 11:38:17,ryqio,,7.6190682087548485,7.731954818391258,123,165,True,True
2022-09-14 11:38:17,klfir,,7.360142828355356,8.17355654641558,175,,False,
2022-09-14 11:38:17,onxnu,,7.056692442323574,3.0353599919043535,120,156,True,True
2022-09-14 11:38:17,ppncy,iqbvm,8.528197065158345,7.278412805020267,112,159,True,True
2022-09-14 11:38:17,xiolb,kjayx,3.9939674470849864,5.141302260932459,183,180,False,False
2022-09-14 11:38:17,nxluj,,6.584255961668602,8.367328007274093,190,,True,
2022-09-14 11:38:17,uvldu,ikhvi,4.268837484705662,,118,,False,
2022-09-14 11:38:17,dvwor,xqcst,8.634313883680555,4.518700405497836,132,121,True,False
2022-09-14 11:38:17,ghugp,ssesz,8.230618240844944,3.7946161614722724,193,,True,True
2022-09-14 11:38:17,jcpng,tuwdj,8.555834092227196,7.453308847255342,153,114,False,
2022-09-14 11:38:17,clcgq,hcdlb,8.77694822650191,1.4815828186606224,126,166,False,True
2022-09-14 11:38:17,cclud,fnjnz,3.1647349363892445,,150,183,False,
2022-09-14 11:38:17,xisfm,loexk,7.8714377170206795,4.428672399764688,139,192,True,False
2022-09-14 11:38:17,tutoo,nzwxk,2.258674186147189,,120,,True,True
2022-09-14 11:38:17,urgpl,,4.2490477963895446,8.182597310675664,166,162,True,True
2022-09-14 11:38:17,ubykw,ugmtb,4.8461784079257795,,154,,False,
2022-09-14 11:38:17,aubkw,ubfqb,6.2663133453132405,1.4889302451191708,157,144,True,False
2022-09-14 11:38:17,gidad,pejlk,3.73919172170935,4.711290415767456,139,103,True,False
2022-09-14 11:38:17,llybu,wjnpr,4.4868969265854,6.985948604652791,149,196,False,False
2022-09-14 11:38:17,jznpr,wvgfx,4.130783909565301,8.755285694689315,179,104,False,True
2022-09-14 11:38:17,pzkxg,vmslg,5.775786333435062,6.503713541564722,197,108,False,True
2022-09-14 11:38:17,nrgqa,uhuji,5.84915028442276,,107,158,False,False
2022-09-14 11:38:17,zjuis,krtkb,7.927325689832987,,130,122,False,False
2022-09-14 11:38:17,anovn,whpih,2.005429007848707,,168,148,True,True
2022-09-14 11:38:17,ywgnl,ydpyh,4.198646572310065,8.879218298183842,168,172,False,
2022-09-14 11:38:17,mvtfi,hsdww,5.7708619660855485,7.050328477825108,180,,True,False
2022-09-14 11:38:17,fdgei,jzrne,6.197193526029436,1.3798336572901158,168,105,False,True
2022-09-14 11:38:17,dugfb,iyqnq,6.485690400080951,7.633914315347715,175,138,False,
2022-09-14 11:38:17,sehoj,rwcmh,4.001913501846839,7.128726958384167,172,,True,False
2022-09-14 11:38:17,yhecw,yvkem,5.873815558911783,3.044853158350012,168,136,False,True
2022-09-14 11:38:17,qhmaz,sowzk,7.870669681977756,,133,106,False,False
2022-09-14 11:38:17,mtlsx,nkprt,2.5763724983010574,3.0757493756928143,125,121,False,
2022-09-14 11:38:17,wnoqb,fvqej,2.9425844256963902,7.646394422069795,175,102,False,True
2022-09-14 11:38:17,cojcv,lrwoe,6.382113119558214,5.700204084021961,164,175,True,False
2022-09-14 11:38:17,wujtp,lpoqm,3.44332772271688,3.3975593562974122,141,104,False,True
2022-09-14 11:38:17,yfedl,iugzt,5.6234185821399665,,172,187,False,False
2022-09-14 11:38:17,nrvyv,,1.9933760630608464,8.651138698979628,188,148,True,False
2022-09-14 11:38:17,wnuhe,jypes,6.741084718448547,8.809993169587361,165,134,True,
2022-09-14 11:38:17,lkvut,,3.231368551475091,8.746190601138924,139,,True,True
2022-09-14 11:38:17,fdpdl,zzyts,6.489082892396385,5.384369883083036,148,,False,False
2022-09-14 11:38:17,quako,smxyy,7.94104751062774,5.602997328681708,197,113,True,False
2022-09-14 11:38:17,epzwp,fmtjh,1.8665907109093811,8.754229364232657,112,118,True,False
2022-09-14 11:38:17,mqegs,,3.735619034883001,3.781452878961149,191,112,False,True
2022-09-14 11:38:17,hagpk,cjolp,4.255898736543859,7.4792961676248195,112,145,True,False
2022-09-14 11:38:17,jsjqh,,2.609385216158405,8.577321912164662,185,141,True,False
2022-09-14 11:38:17,nmuuo,nwqkk,1.71917464965549,2.0997631618333346,126,152,True,True
2022-09-14 11:38:17,kgpxr,slvcg,2.6973521940351337,7.730714901991241,149,,True,True
2022-09-14 11:38:17,sidft,ezotr,7.210575016740282,3.6023711641495018,139,173,True,True
2022-09-14 11:38:17,akjpf,ewdwm,4.907325447608453,4.088041159342905,127,123,True,
2022-09-14 11:38:17,xjbmh,scnno,4.963995482353008,3.4286239535608303,127,178,False,
2022-09-14 11:38:17,wduqn,gttqg,2.6290687582702157,2.927574489941609,168,,False,True
2022-09-14 11:38:17,sjram,lgogg,2.674118124201213,,166,139,False,
2022-09-14 11:38:17,lhmgv,nfatq,6.292817878888221,2.135738917679431,186,170,True,True
2022-09-14 11:38:17,iqhzp,yfjbz,8.563436686897894,4.149672175240005,190,134,False,True
2022-09-14 11:38:17,dslzr,qijce,8.660921908077293,,187,150,False,False
2022-09-14 11:38:17,lfuqi,hrxka,2.5558726074878737,6.477024853179656,150,102,True,True
2022-09-14 11:38:17,gkhaj,tuqhn,6.4864985088765845,,154,137,False,True
2022-09-14 11:38:17,fxljf,ovqgj,4.409669082629104,7.136072319916678,170,115,False,False
2022-09-14 11:38:17,loggx,gwymu,3.06798415082549,6.762112675055169,133,144,True,True
2022-09-14 11:38:17,sqcjo,oruzi,4.207267100309134,6.471069946666391,125,112,False,False
2022-09-14 11:38:17,fnskv,,3.9396765957788364,7.857044164617883,144,121,True,False
2022-09-14 11:38:17,ghhdg,,8.45542703069045,4.7669186199353435,119,179,True,True
2022-09-14 11:38:17,wgbpg,wesrr,7.195540870888493,4.117683591589883,121,191,True,True
2022-09-14 11:38:17,vgkbb,hufgs,6.2144571310698185,5.505745222064809,185,151,False,True
2022-09-14 11:38:17,gwgul,,3.8567320598980057,6.479937253229888,150,133,True,False
2022-09-14 11:38:17,tnncf,bbxnm,1.6317997159969648,7.239058630877079,148,151,False,True
2022-09-14 11:38:17,neeny,,8.59039811281146,,175,166,True,
2022-09-14 11:38:17,rnhwi,ilmie,2.82457213120784,4.8073169627862535,186,,False,False
2022-09-14 11:38:17,ozoyn,aujjr,4.145494897851823,8.044670974116388,198,194,False,True
2022-09-14 11:38:17,qklot,pgtiw,5.197276664294549,8.360984222869343,142,160,False,False
2022-09-14 11:38:17,ncsyi,ywibs,1.212046709761127,5.98588113647058,178,139,False,True
2022-09-14 11:38:17,tzwgr,hiqhq,8.448336085631386,4.856822068143404,156,189,True,False
2022-09-14 11:38:17,bqhhu,,2.9077570152597287,2.0227194835699738,115,118,False,False
2022-09-14 11:38:17,kgams,fpjro,8.352537305671662,,180,185,True,True
2022-09-14 11:38:17,ycxek,ecacr,7.742257182919784,1.555589771101819,129,168,False,
2022-09-14 11:38:17,mxzyn,cwaou,7.419490315380603,2.5094104861336968,137,128,True,
2022-09-14 11:38:17,lylai,uharp,8.10666947981509,7.942957512004108,169,166,True,True
2022-09-14 11:38:17,qpncy,rrgbd,2.752475357322795,3.739241600661999,123,132,True,False
2022-09-14 11:38:17,nzkhc,uojpv,8.42728545743325,6.472900553605277,194,,True,
2022-09-14 11:38:17,euaum,,4.393103328534116,6.306537089013544,100,157,True,False
2022-09-14 11:38:17,yynkb,awdwy,4.6258403260978715,7.164355515230908,156,129,True,True
2022-09-14 11:38:17,xiyst,akqmp,7.194579175935869,8.161656570680442,196,171,False,True
2022-09-14 11:38:17,uxzov,hndzu,3.5584858692312498,4.807991507945552,110,,True,True
2022-09-14 11:38:17,yvtiq,,7.276883831849082,8.806853745110576,134,,False,False
2022-09-14 11:38:17,dpucw,,4.965459475638829,6.315443620345618,124,174,True,True
2022-09-14 11:38:17,xhjis,,7.961694173903626,,148,124,True,True
2022-09-14 11:38:17,yvxyh,fkuup,6.81684627362335,5.467401375841477,161,190,False,True
2022-09-14 11:38:17,uvtrv,zpqjl,5.609777072205194,,118,103,False,
2022-09-14 11:38:17,cpbxn,nblta,7.972810527166092,7.934499308085713,183,,False,False
2022-09-14 11:38:17,lzvvb,phtvy,3.1818247599233125,7.258221205286922,101,,False,False
2022-09-14 11:38:17,xjabg,dcsml,3.146157048200219,8.535619376394004,198,152,True,True
2022-09-14 11:38:17,nxuzw,liyab,4.768538458902329,7.84037130290603,138,189,False,False
2022-09-14 11:38:17,czexd,pnvjt,5.852738612513403,1.3646364146855858,191,177,False,False
2022-09-14 11:38:17,dddoo,,7.551944549038082,1.6470510455958538,126,124,True,False
2022-09-14 11:38:17,vbsov,,7.918576629300865,5.210234416250199,181,153,True,True
2022-09-14 11:38:17,dpnjr,,6.838920309326068,1.5152599033774357,200,,False,True
2022-09-14 11:38:17,andhn,optco,2.3960737939749315,,172,171,True,True
2022-09-14 11:38:17,nwflq,,1.7164675053143423,4.189884667651131,163,152,True,False
2022-09-14 11:38:17,dcafk,,7.115733073095609,3.649338449403812,132,110,True,
2022-09-14 11:38:17,wnhxz,iqpeq,3.9149954261294058,3.488763778953725,196,139,False,True
2022-09-14 11:38:17,djnko,vlkmi,1.943448090553256,1.9616094256867178,154,186,True,True
2022-09-14 11:38:17,sbpye,byyzh,5.293598722046221,6.530552710499115,123,134,False,
2022-09-14 11:38:17,witiv,vdgcu,5.063093737321036,7.860103277112112,145,,True,
2022-09-14 11:38:17,rfgfk,pzcoh,8.61198145532283,5.162849557443129,173,146,False,False
2022-09-14 11:38:17,qryho,obbpm,5.998050496372081,5.040007421560116,173,149,False,True
2022-09-14 11:38:17,tqvze,frrbv,2.5317382443328165,,152,168,False,
2022-09-14 11:38:17,iynme,qzutr,5.641197554762887,3.1820318303810478,161,131,True,True
2022-09-14 11:38:17,iydgu,rkwpt,5.408891857641337,6.695942310569857,151,161,False,True
2022-09-14 11:38:17,jdiuo,lwewy,1.497763672764433,3.8630378176936153,108,165,False,True
2022-09-14 11:38:17,hehia,iuplq,5.230248399159081,2.0174179376538772,190,182,True,False
2022-09-14 11:38:17,fkmkp,kuful,1.397652827792127,6.015569377793049,107,158,False,True
2022-09-14 11:38:17,covou,widae,3.5186110937950543,,150,105,False,True
2022-09-14 11:38:17,wgggp,qxmaa,8.567069819818975,7.907791818583291,120,182,True,False
2022-09-14 11:38:17,kwovr,wzwlk,4.009477008774568,7.650943635881004,114,151,False,False
2022-09-14 11:38:17,cgthj,velfe,7.377029573350241,,178,,False,True
2022-09-14 11:38:17,qmhdw,,2.795635812612186,3.9118239227977023,157,186,True,True
2022-09-14 11:38:17,kadiz,qjftf,8.137487607053531,4.046744406805258,199,,False,True
2022-09-14 11:38:17,jdzwi,qjxgf,7.319264798819834,1.725776631037581,105,133,True,True
2022-09-14 11:38:17,bpzhb,dqjtd,7.1022941094954595,1.362577362637551,119,117,False,True
2022-09-14 11:38:17,nzrhv,jjvpp,7.089652844887683,5.238713315747398,136,187,False,False
2022-09-14 11:38:17,gbuhp,vayaf,6.810695379077231,3.9889257561983396,105,115,True,True
2022-09-14 11:38:17,dhkff,lgrtv,7.898290638757518,8.238091399733577,163,143,False,True
